title,category
스마트폰 액정 상처  흔적 없이 원상 회복하는 필름 나온다,IT
코로나   중환자   명 중  명 수도권   억 들여  부랴부랴  에크모 인공호흡기 도입,IT
분할 전 SKT 마지막 성적은  G 신사업 고른 성장세 지속 종합 ,IT
턱 들거나  치켜뜨고 사물을 본다면  눈꺼풀처짐  안검하수  의심해야,IT
SiC 힘 싣는 SK실트론  년간     억원 투자,IT
 상생  강조한 네이버 쿠팡 배민 소상공인  불공정  외친 이유는 ,IT
,IT
문승욱     반도체 자료 보안 약속  추가조치 언급 없었다 ,IT
NASA 달 착륙 시간표     년으로 멀어졌다,IT
얼굴 정보 유출 걱정 없앤  열화상 카메라 발열측정기  나왔다,IT
 나는 한국인  에픽게임즈 CEO 방한 국내 게임 사는 눈치만,IT
 오징어게임 코인     만원에서  원 우후죽순  밈코인  주의보,IT
새출발 SKT  통신 뉴ICT 모두  방긋 ,IT
통신 신사업 쌍끌이 SKT  분기 영업익     억원  성장세 지속,IT
셀트리온  렉키로나  유럽 승인 임박 전망  해외 진출 날개 달까,IT
 코인 탑승  게임빌  영업익      폭증,IT
단단한 본업  순조로운 신사업 SKT   Q 영업익       ,IT
 통신 ICT  쌍끌이 SKT   분기도 순항  인적분할로 새 도약 ,IT
일반 투자자 청약 흥행  트윔   AI검사설비 시장 성장에 기대,IT
네이버  한국어AI모델  중소기업과 상생하겠다 ,IT
SK텔레콤  분기 영업이익     올랐다,IT
    년대    조 글로벌 시장 개화   SMR  원전산업 구원투수 될까,IT
 저세상 헬스장뷰    스페이스X 직원  로켓타워  턱걸이  기행,IT
 페이스북      만명 피해자에 배상하라  손배소 준비,IT
컴투스 게임빌  돈 버는 게임  개발 박차 제 의  위메이드  노린다,IT
코오롱인더  세상에 없던 친환경 플라스틱 만든다,IT
팀 쿡 CEO도  암호화폐 보유자   애플이 투자하진 않을 것 ,IT
SKT  분기 영업익     억원 전년비        ,IT
갤S    Z플립  공시지원금 상향 BTS 에디션   만원대  뚝 ,IT
무임승차 막는  망사용료 의무화  넷플릭스법  국회 문턱 넘을까,IT
 통신 신사업 쌍끌이  SK텔레콤   분기 영업익        상보 ,IT
넷플릭스 품은 KT 유료방송  위  수성  LG SK  안간힘 ,IT
뉴런  전동킥보드  위험주행 감지 시스템  탑재,IT
SK하이닉스의  상무부 제출 반도체 답변 자료 보니    메모리제품  쇼티지 원인 아니다 ,IT
희귀 슈퍼카 조각투자 상품 등장       새 투자처로 뜰까,IT
 G 미디어 사업  쌍끌이  SKT 영업익     억원        ,IT
변이도 문제없다 모든 유형 코로나에 효과있는 항체 찾았다,IT
 사람  역대급 일매출 신화 찍고 왕좌 되찾은  택진이형 ,IT
펄어비스  분기 부진     검은사막모바일 로 반전 꾀한다 종합 ,IT
LG엔솔  ESS  SK온  EV  삼성SDI  관심없음  LFP전지 엇갈린 선택  결과는   IT클로즈업 ,IT
  유인 달탐사 프로젝트      년으로  년 늦춘 까닭은 ,IT
왜 당근마켓만  요소수  거래를 허용했을까 ,IT
틱톡 케이팝 영상 생성 국가  위  필리핀     위는 ,IT
 삼성전자가 최대  억원 지원  스타트업  년 성장 스토리 들어보니,IT
 이슈분석  고성능 PCB  초호황    조 단위 투자  쩐의 전쟁  펼쳐진다,IT
팀쿡 애플 CEO  개인적으로 가상화폐 갖고있다  애플 차원은 아니고  ,IT
게임빌  실적 상승 흐름 탔다 새 간판 달고 블록체인  올인 ,IT
 유럽의약품청  셀트리온 코로나 항체치료제 이번주 승인 예상 ,IT
 증시이슈  펄어비스   분기 영업익 줄었어도 주가 올라,IT
 오징어게임  밀어낸 아케인  알고보니 LOL 대표주자,IT
문승욱    반도체 자료 요구  한번에 그쳐야 ,IT
IPTV 가입자   년만에     만명 돌파 디즈니 애플 업고 연내     만명 전망,IT
 영상  아이폰   프로 이렇게 나올까  노치 카툭튀 없네 ,IT
펄어비스  NFT 게임 검토 도깨비 메타버스 협업 확대,IT
 메타버스 대장주  로블록스 주가     급등   왜 ,IT
민주당  우주전담조직 신설 대선 공약 내걸 것 ,IT
국내 유료방송 가입자      만 돌파    IPTV 케이블 격차 더욱 벌어져,IT
엔씨소프트 리니지M   오아시스  도약의샘  업데이트 내용 공개,IT
어보브반도체  후공정 업체 윈팩 인수 계약 체결,IT
코나아이 계열사 코나모빌리티  제네시스  GV   에 OTA 솔루션 공급,IT
 언빌리버블   화성에 적응한 NASA의 미니 헬리콥터,IT
IPTV 케이블TV 가입자 격차 더 커졌다    만명  최대 ,IT
 케이블TV 대신 IPTV  가입자 격차    만명으로 확대,IT
인적분할 전 마지막 성적표 공개한 SKT  유 무선 통신서 웃었다,IT
 이슈분석  고성능 PCB  초호황    조 단위 투자  쩐의 전쟁  펼쳐진다,IT
팀쿡 애플 CEO  개인적으로 가상화폐 갖고있다  애플 차원은 아니고  ,IT
 컨콜  펄어비스  신작 개발 착착  블록체인 게임 개발은 고민 중 ,IT
 취재수첩   도 반도체 자료 요청한다면 그때는 ,IT
 지금은 과학  K 표준  세계에서 가장 정확한   초  만든다,IT
펄어비스  검은사막   흥행 사활 메타버스  도깨비  승부 종합 ,IT
펄어비스  Q 영업익 흑자전환  검은사막   출시 만전  상보 ,IT
 갤S   도   만원대    이통 사  연말특수 앞두고 지원금  영끌 ,IT
  달 복귀 계획    급부상에 다급한데     년 이후로 연기,IT
의료계 종사자 방사선피폭선량은      mSv  전년      ,IT
희비 엇갈리는 IPTV와 케이블TV  가입자 격차    만명으로 확대,IT
 종합  펄어비스   Q 실적 쉬어가는 중   메타버스 기대감 ,IT
NASA  유인 달 탐사  년 연기      년에 쏜다 ,IT
 Q 실적  주춤  컴투스  블록체인 게임 메타버스 플랫폼 나온다  상보 ,IT
K팝이 사로잡은 틱톡   년만에 영상 수  배 ,IT
 블록체인  게임빌   분기 영업익    억 전년   배 급증,IT
  번가    일 십일절 행사 마지막 날 특가 상품 확 푼다,IT
모더나    정부와 백신 기술 특허분쟁 국립보건원과 공방,IT
디지털금융 플랫폼 기업으로 재도약 하겠다   이성남 아이티아이즈 대표이사,IT
사망   명 위중증   명 신규확진     명,IT
화성에서 푸른 석양을 볼 그 날,IT
우주 역사 새로 쓰는  작은 거인  화성의 여름 이겨낼까  과학을읽다 ,IT
팀 쿡  암호화폐 보유 애플 결제수단 사용 계획은 없어 ,IT
숨 고르는 비트코인  일부 알트코인은 급등,IT
사설에서 수리하면 먹통 되는 페이스ID  제한 풀린다,IT
적국 인공위성 소행성 잡는 우주 레이저 국산화,IT
    SK하이닉스 SK실트론  반도체 제출 자료 일부 공개,IT
펄어비스   분기 매출    억원 전년         전분기      ,IT
화이자  FDA에 모든 성인으로 코로나 부스터샷 확대 요청,IT
 기자수첩   배민이 공공 배달앱 이기길  바라는 이재명 후보,IT
서로 몸 연결해 지형 극복   연구진  로봇 개미  개발,IT
 유통공룡 변신   롯데온  부진 또 부진   롯데쇼핑 돌파구는 ,IT
 페북이 달라졌어요   이번엔 인종  정치성향 기반한 타깃광고 중단,IT
애플  iOS     에 어린이 보호 위한 새로운 메시지 기능 추가,IT
  일IT템  카톡 쇼핑에서 모빌리티쇼 티켓 사세요  단독 판매,IT
미  SK 제출 반도체 자료 게시  전부 기밀  삼성은 아직,IT
샤오미   삼성 Z플립  닮은 폴더블폰 테스트,IT
 글로벌포스트  팀 쿡 애플 CEO  가상자산에 투자했다 ,IT
한 번에   억원  우주여행 버진갤럭틱  대기자만    명 ,IT
 기획특집  콘텐츠 무한경쟁 시대가 열린다    위드코로나 시대  콘텐츠 전쟁의 서막,IT
테슬라 주가  또     폭락 머스크 입방정 때문 ,IT
 CES 주목한 디지털치료제 의학 엔지니어링 결합 흥미로워 ,IT
 해외 사업 확대  공언한 삼성바이오로직스 셀트리온 SK와 경쟁 본격화,IT
     년 대한민국 게임대상 주인공은   오딘 쿠키런 미르    파전 ,IT
 세상에 단 하나밖에 없는  NFT  제 의 재테크 수단될까 ,IT
갤S   FE  올  월 유럽에만 출시되나   갤S  에 영향 최소화 ,IT
 OTT토크쇼    티빙  K 콘텐츠 K OTT 해외서도 승산 있다 ,IT
 이덕환의 과학세상  어처구니없는 요소수 대란,IT
  OTT가  오겜  만들었다면  PPL 덕지덕지  지리산 이 보여주네,IT
 핵잼 사이언스   지구 최강  곰벌레 경이로운 생존력 비밀 찾았다,IT
 IT돋보기  구글 인앱결제 대책 내놨는데   콘텐츠 업계  갈팡질팡 ,IT
통신 사  분기도 합산  조 영업익 유력 올들어 연속,IT
     만원대 삼성 TV가    만원에     블프 앞두고 직구 나선   소비자,IT
 실패했지만 가치있었다   세상 실패사례 연구하는  실패연구소   내년초 공식 출범,IT
NHN  클라우드서 네이버 따라잡나   매출 절반까지 추격 ,IT
구현모 대표 공언한   조 클럽  재진입 앞둔 KT 장애 보상비는  Q에,IT
삼성 SK    반도체 자료 제출했지만  추가 압박  우려 ,IT
AMD  메타와 손잡고 인텔  맹추격   서버용 칩 공급,IT
 오징어게임 이겼다    롤 기반 애니  아케인  넷플  위 돌풍,IT
어디서 봤는데  갤플립   부러운   화웨이  삼성 베낀다  IT썰 ,IT
가상자산 거래소  코인 입출금  막히나,IT
신혼집 셀프 인테리어 하던 PD  집 꾸미기 대표 브랜드 만들다  스타트업 리포트 ,IT
메타버스 핵심은 NFT   NFT 사업 확장하는 IT기업들  한경 엣지 ,IT
 EMA  셀트리온 코로나   항체치료제 이번주 승인 예상 ,IT
디스플레이용 저온 포토레지스트 상용화,IT
 먹통 KT  배상금     원   국민 정서 안 맞는다  ,IT
 데일리안 오늘뉴스 종합  황무성  유한기에 양심선언 제안  이준석       표  이재명에 갈 리 없다 김남국 나서면 역효과   이재명  부인 김혜경 여사 낙상사고에  오늘만큼은 아내 곁에 있고 싶다  등,IT
