title,category
미국  독일 주둔 미사일사령부   년 만에 재가동 러시아 군비증강 맞대응,World
베이조스 소송에   NASA  달탐사     년 이후로 연기 ,World
중국  미 의원들 대만방문에  결연히 반대  관영매체  음흉 ,World
낳고 보니 남의 아이 수정란 뒤바뀐 부부의 눈물겨운 선택,World
 상무  반도체 정보  철저 보안  약속했지만 추가 조치 여부 주목,World
TSMC 소니  반도체 동맹  일본 파운드리 공장 합작,World
 방위성   미사일 분석 오류 망신    발 아닌  발  뒤늦게 정정,World
 자막뉴스  코로나 상황  게임체인저  등장   복제약이 해결책 될까,World
  전문가들  국경개방 시기상조 재앙적 결과 가져올 것 ,World
 자민  최대 파벌  아베파  정국운영에 깊이 개입할 듯,World
 신규 원자로 짓겠다   마크롱의 원전 유턴,World
  기술력 뺨치는   신형 항공모함 이르면 내년  월 완공,World
미국 전 국민 부스터 접종 눈앞   FDA  크리스마스 전 승인할 듯 ,World
 제 의 테슬라  전기차 업체 리비안  공모가   달러 책정,World
    세 이하에    만원 지급    억대 연봉자 자녀도   논란,World
 결단력있고 사려깊으며 혁신에도 도전   매체  시진핑 찬양 화제,World
노조가 불편한 스타벅스 vs 결성하려는 직원 투표 전 기싸움 종합 ,World
중국  생산자물가 소비자물가로 전이 조짐 종합 ,World
미접종자 중심으로 감염 확산     주 뒤면 남는 병상 없다 ,World
한숨 돌린 요소수 중국서  만  천   톤 반입,World
마크롱  연금개혁 중단  내년  월 대선 이후로 연기 ,World
머스크의   조원짜리 설문   테슬라 주식 팔까  이후 연이틀 급락,World
한국 국방부가 맞았다      미사일   발 아닌  발  정정 상보 ,World
  싱크탱크    사출기갖춘 항모 내년  월 진수 ,World
화이자  모든 성인 대상 부스터샷 사용 신청,World
    획기적 관계개선 합의 힘들 듯,World
헝다 자회사 지분 속속 매각 오늘 달러화 채권 이자 지급 시한,World
 모더나가 했다  vs  국립보건원 함께  백신 특허 누구 것 ,World
 Pick    년 전  세계 최대 요소 공장  가졌던 한국  의존하다 무너졌다,World
화이자  부스터샷    살 이상 모두에게 허용을  FDA에 요청,World
동물원도  코로나 비상   싱가포르 사자  마리 확진,World
 미 상무장관  반도체 자료 요구 이례적 상황서 불가피한 조치라고 언급 ,World
  의원 실은 군용기 올해 두번째 대만     재난 닥칠 것 ,World
 유럽 가스 공급 늘린 러시아   에너지 대란  구세주 될까,World
  코로나   신규감염   명 본토   명   무증상   명,World
 요소수 대란   매체  자업자득 보도에 누리꾼들  상도의 어겨  반중감정 확산,World
 인플레  공포 장기화 우려   깊어지는 중앙  딜레마 종합 ,World
모더나  정부 소속 과학자  쏙  빼고 백신 특허권 출원,World
테슬라   천이백슬라  찍고 급락 머스크 동생도 팔았다  종합 ,World
모더나   정부와 백신 특허권 분쟁중  이익 배분 큰 영향 ,World
치솟는 물가에     년대 이후 실질금리 최저  마이너스 ,World
불임 병원서 수정란 바뀌어 남의 아이 출산한   여성,World
위성사진 보니 포격 방화  상흔  역력 미얀마 서부 소도시,World
  기시다  친중 인사 외무상 임명 한국 등 근린 외교 바뀌나,World
    모두 덮친  인플레  공포     PPI 사상최고치 또 경신,World
황동혁 감독  이정재와 함께  오징어게임  로 돌아온다 ,World
두테르테 딸  결국 대선 출마  다바오 시장 출마 철회,World
 전력난  중국   월 PPI       폭등   두달 연속 역대최고치 종합 ,World
 지구촌 Talk  중국 우주비행사들  우주선 밖에서 임무 수행,World
 사치의 여왕  마리 앙투아네트 팔찌    억에 팔려,World
EU    유럽 내 민주주의 방해  러시아보다 심해 ,World
 근무시간 외에 연락하는 고용주  법적 처벌  포르투갈 새 노동법 시행,World
머스크 베이조스 갈등에   달탐사  년 연기,World
중국   사교육 고강도 규제  재확인  사교육 광고 엄단 ,World
    월 생산자물가        역대 최고치 경신,World
미 기술기업 메타버스서 미래 부 찾는다,World
 World Now 영상   눈에 매운 고추가 들어간 것 같아요  인도 스모그  최악 ,World
한 인니 KF    공동개발 재협상 자카르타서 돌입 타결 기대,World
 탄소중립의 답  신규 원자로서 찾은   마크롱,World
어려운 문제 쌓인 바이든 시진핑  원샷 해빙  힘들다,World
현대차 엔진결함 내부고발자   정부서    억원 포상금,World
  일 디폴트 위기 앞두고 헝다 자회사 지분 속속 매각,World
팀쿡   가상화폐 보유중 애플 차원의 투자는 없어   종합 ,World
마리 앙투아네트  최애  다이아 팔찌    억원에 낙찰,World
중국   중전회 회기 중 연일  시진핑 사상  강조,World
TSMC   첫 공장 건설에    조원 출자,World
헝다 자회사 지분 속속 매각   일 디폴트 고비 넘기나,World
  의원들 대만  깜짝 방문 에    남몰래 못된짓 꾸며  맹비난,World
위드코로나 꿈이었나   차 대유행  쓰나미 덮친 프랑스,World
화이자  부스터샷 효과는  년   서 모든 성인 대상 승인신청,World
       등  물밑서  에  선제불사용  선언하지 말도록 촉구 ,World
미 국방부  한국에  아이언 돔  배치하나,World
돌아온 아베    자민당 최대파벌 수장 된다,World
 동유럽 난민 갈등  확전 조짐 러 EU 서로  책임 있다  비난,World
 제 의 테슬라  리비안  기업가치   조원으로 껑충,World
   년 역사의 GE  결국  분할 항공 헬스케어 에너지 쪼갠다,World
프랑스    세 이상  부스터샷 맞아야 카페 갈 수 있다 ,World
 자유주의 시장경제  가치 우선하는 호주  산업계도 국익 위해  의 경제제재 견뎌,World
TSMC  대만 남부에 반도체 공장 신설 나서,World
 주식 팔까   머스크 떠보기에 테슬라 주가     급락,World
 자막있슈  화이자 CEO  부스터샷 효력  년 갈듯   모든 성인  확대 신청,World
  일 디폴트 위기 앞두고 헝다 자회사 지분 속속 매각,World
팀쿡   가상화폐 보유중 애플 차원의 투자는 없어   종합 ,World
 GE 분할  문어발식 경영시대  막 내리나,World
모더나  백신특허 단독 출원 논란    정부 과학자 제외 ,World
베트남 코로나  확산일로  하루 확진자  천명대로 늘어,World
미 NASA  달 유인탐사 계획     년 이후로 연기,World
   내년  월 세번째 항공모함 진수  기술수준  에 필적 ,World
미국인      팬데믹 이전 돌아가도 위험하지 않아  화이자  백신 매년 맞아야 ,World
TSMC가  에 짓는 공장에 소니     억원 투자한다,World
대만 TSMC   구마모토현 공장 설립 발표 소니와 협력,World
 아세안 기업열전      베트남의 삼성  빈그룹의 부동산 성공신화,World
  상무부  SK 하이닉스 반도체 공급망 관련 자료 홈피 게시,World
화이자 CEO  부스터샷  모든 성인 대상 신청 효력  년 갈듯 ,World
  연준 비둘기파  내년 여름이면 금리인상 여부 결정,World
텍사스보건부  백신 미접종시 사망 확률   배 높아져 ,World
일본  북한 미사일   발 아닌  발  뒤늦게 정정했다,World
 의원들 대만 방문날    군용기  대 대만 방공식별구역 진입,World
마크롱  프랑스 에너지 자립 위해 신규 원자로 건설 ,World
 푸틴이 벨라루스 시켜 유럽에 난민 밀어넣는다  폴란드 총리 발끈,World
      견제 위해  가치 사슬  아닌  신뢰 사슬  구축    생존 기로에 ,World
미 싱크탱크  중  신형 항모 이르면 내년 월 완공 세 번째 항모 ,World
  신형 항모 이르면 내년  월 진수 기술 수준  와 거의 비슷  CSIS,World
 푸틴이 벨라루스 시켜 유럽에  중동난민 밀어넣기  ,World
황동혁 감독  오징어게임 시즌   만든다,World
헝다  또다시 유예 만료일 맞아     억원 지급 주목,World
머스크 주식 매각 떠보기에 테슬라 이틀째 급락,World
 굿모닝월드  사막에 뜬 항공모함 ,World
칠레 대통령  판도라 페이퍼스 로 탄핵절차 최종 가결 어려울듯,World
 난제 수북  바이든 시진핑  원샷 관계 해빙 어려울 듯,World
팀 쿡  암호화폐 투자는 개인적 결정  애플과 관련 없어 ,World
황동혁  오징어게임 시즌  나온다  넷플릭스는  검토 중  종합 ,World
 피플 베를린장벽 붕괴   주년 독일 대통령  민주주의 지지자 용기 본받아야 ,World
 확진자 알아서 치료비 내라  백신 접종 압박하는 싱가포르,World
  학교 곳곳 마스크 의무화 폐지   독일 러시아 확산세 악화,World
 결단력 있고  사려 깊고  지칠 줄 모르는     풍자 대상 된  시진핑 찬가 ,World
  마크롱  탄소중립 위해 신규 원자로 건설 재개 ,World
개인 줄 알고 키웠는데 가축 사냥에 이웃들  아연실색 ,World
인도는 요소대란 예상했다    월 중국의 수출 물량     싹쓸이,World
 특파원 리포트  모범 방역국이라더니 낮은 백신 접종률에  재봉쇄  설까지 나오는 독일,World
 자막뉴스  스페이스X 우주선에 무슨 일    기저귀 찬 비행사들,World
화이자   FDA에 모든 성인 대상으로 부스터샷 사용 신청,World
넷플릭스서  오징어 게임  누른 화제작 등장   주인공은 ,World
  상무장관  반도체 자료제출  이례적 상황 불가피 조치  언급  종합 ,World
  월   일 미국증시 특징주,World
 최강시사  안기현 반도체산업협회 전무    반도체 정보 요구는 요소수 부족 사태와 똑같은 것 우리 기업 입장에서는 나쁜 상황 아냐  맛집에 줄 서 있는 격 ,World
미  SK 제출  반도체 자료  게시  메모리 부문 수급 안정적 ,World
 천슬라  주저앉은 테슬라  일론 머스크 동생도 주식 팔았다,World
팔레스타인정부  극심한 재정위기로  비상회의   이시타예,World
독일 코로나 감염 속도  역대 최고  백신 미접종자 중심  확산 ,World
EMA  셀트리온 코로나 치료제 곧 승인,World
 인도  중국산 요소     쓸어담아  요소 싹쓸이에 한국 요소수 대란,World
 상무  반도체 정보 요구  일회성 조치 비밀 철저 보안 ,World
   기업 때리기 에도 올들어 중국에 몰린 투자금     조원 육박,World
 주식 팔까   머스크 한 마디에  테슬라 주가     폭락,World
화이자  모든  성인 부스터샷 승인 신청  예방효과       ,World
모더나  EU에 코로나 백신     세 접종 신청,World
  하원   의사당 난입 사태  관련 트럼프 측근 무더기 소환,World
모더나  백신특허 단독 출원 논란  도움 준 정부 과학자 이름 제외 ,World
 주식 팔까   머스크 떠보기에 테슬라 주가     폭락,World
 자막뉴스  스페이스X 우주선에 무슨 일    기저귀 찬 비행사들,World
엔 로  기업    조원 더 번다 도요타      억 더    정영효의 일본산업 분석 ,World
이수혁  한미  종전선언 문안 의견 교환 적극 창의적 노력 중 ,World
화이자  부스터샷 효력  년간 지속  모든 성인 확대 신청,World
 효과  년 지속 예상     화이자  모든  성인 대상 부스터샷 사용 신청,World
힙합스타  미쳐보자  한마디에   만 관객 피의 아우성  김유민의돋보기 ,World
니카라과 대선  오르테가  연임 국제사회 비판 아침  세계,World
 오징어 게임  시즌  나온다 황동혁 감독  선택의 여지 없다 ,World
유럽의약품청  셀트리온 코로나 치료제 수일내 승인,World
미  SK 제출  반도체 자료  게시  메모리 부문 수급 안정적 ,World
모더나  백신 단독 발명    정부와 특허 분쟁  공급 가격에 변수 ,World
화이자    성인 백신 추가접종 추진  매년 접종해야 ,World
한 미   반도체 공급망  논의 미국 추가 정보 요구했나 ,World
 자막뉴스  현대차 엔진 결함 내부고발자   서  최대 포상금  받는다,World
EU와  철강 관세 분쟁  종식한 미국  일본 영국과도 곧 협상 ,World
 내주 바이든 시진핑 화상 정상회담 정확한 날짜는 협의중  종합 보 ,World
테슬라 주가     폭락 뉴욕 증시 하락세 전환,World
 인더머니  테슬라 주가 이틀째 급락   서    로 낙폭 키워,World
  세번째 항모 내년 초 공개될 듯  기술력서  와 견줄만 ,World
     개국에 코로나 빗장 풀었다 공항 국경  북적 ,World
기가팩토리 맞설 첨단 공장 짓는 폭스바겐  테슬라  한판 붙자 ,World
엔 로  기업    조원 더 번다 도요타      억 더    정영효의 일본산업 분석 ,World
화이자  모든   성인 부스터샷 사용 신청 CEO  효력  년 ,World
  매체  한국 요소수 대란에  자업자득   중국과 무슨 관계 ,World
인플레 우려에  최고치 행진  멈췄다 테슬라      뉴욕마감 ,World
생존 몸부림  GE  결국  사 분할 배수진 종합 ,World
애플 CEO 팀쿡  가상자산 보유 중 애플 차원 투자는 안해   인더머니 ,World
화이자 백신  미국 성인 전체 대상으로 추가접종 계획,World
   조만간 영국 일본과 철강 협상 시작 예정,World
 추가 접종 효력  년  화이자   모든 성인  확대 신청,World
 코로나   국제뉴스  방글라데시   먹는 코로나   치료제  복제약 첫 생산 돌입,World
미 하원  전 백악관대변인 안보보좌관 등 트럼프측근 대거 소환,World
 오징어게임   위에서 밀려났다   오징어게임  밀어낸 드라마는 ,World
 코로나   국제뉴스  싱가포르  다음 달부터 백신 미접종자 치료비 부담 ,World
벨라루스  EU국경으로 난민 밀어내기  EU  항공사 제재 검토,World
수수께끼 같은   국채금리    월가도 정확히는 모른다   김영필의  분 월스트리트 ,World
테슬라 주가     폭락 뉴욕 증시 일제히 하락세 전환,World
  요소 가격 하락  한국과 적극 협상 중 ,World
모더나  유럽     세 어린이 백신 접종 승인 신청,World
삼성 SK  반도체 자료 미국에 제출  추가 조치 없을 듯 ,World
 공감대 속 삼성   SK 자료 제출 미  추가 요구 없을 듯 ,World
화이자  모든   성인 대상 부스터샷 신청   효과  년 간다 ,World
 바이든 시진핑 다음주 화상 정상회담 ,World
비트코인 상승세 유지   만    달러 선 지켜 상보 ,World
뉴욕 증시 상승 행진  제동    인플레 우려로 일제히 하락,World
마크롱  탄소중립 위해 신규 원자로 건설 재개 ,World
머스크  주식 팔까   떠보기에 테슬라 이틀째 급락 약      ,World
미 싱크탱크  중  신형 항모 이르면 내년 월 완공 세번째 항모 ,World
미국인      팬데믹 이전 돌아가도 위험하지 않아  화이자  백신 매년 맞아야 ,World
 뉴욕마감 S P    지수  일 만에 하락 테슬라     폭락,World
머스크  지분매각 발표 에 테슬라 주가 이틀간     급락,World
머스크 방정에 테슬라 이틀간     폭락     조원 증발 종합 ,World
 부스터샷 효력  년  화이자  모든 성인 대상 신청,World
뉴욕 증시 일제히 하락 S P          ,World
CPI 발표 앞두고 S P          테슬라     폭락  데일리 국제금융시장 ,World
 먹는 치료제  기대감  백신 결합이 더 중요 ,World
  와 반도체 자료 공감대 추가조치 예상 안 돼 ,World
머스크 방정에 테슬라     이상 폭락  천슬라 턱걸이 상보 ,World
