title,category
머스크   더 팔까  트윗에 테슬라 주가 또 하락,World
바이든  인프라법  서명  미국은 다시 움직이고 있다 ,World
로열더치셸  세금  탄소 압박에 네덜란드 떠나 영국 ,World
바이든  인프라예산안 서명  타협해야 전진  초당적 성과 부각,World
 자막뉴스  일 안한 국회의원이 받은 수당에  경악     서 터진 논란,World
아우디 BMW  맥라렌 인수설 공식 부인,World
  고위 공안당국자 인터폴 집행위원 출마에 전세계 반대 거세,World
카타르가 왜 거기서 나와   바이에른 뮌헨 팬들이 뿔난 이유,World
러  우크라이나 국경에 대규모 군사력 투입  제 의 크림반도 사태  우려,World
물가상승 지속 금리 인상 전망 따라 금값도 덩달아 껑충,World
 백신 맞으면 현금 줄게  우크라이나 접종률 제고 위해 안간힘,World
외교차관  종전선언  새로운 질서 보여줄 시작점 ,World
미중 정상회담 곧 시작   뉴욕시  모든 성인 부스터샷 가능 ,World
러시아 위성요격 미사일 시험발사        무책임  규탄,World
 국무부  러시아 위성 요격 미사일 시험 발사 무책임 ,World
   g 짜리 버섯 하나에  억     만 원 귀한 몸  백 송로 ,World
최종건  종전은 도덕적으로 옳은 일 짧은 시간에도 합의 가능 ,World
 주식 더 팔아치울까  말만 하세요  머스크 말에 흔들리는 테슬라 주가,World
러시아 쏜 미사일에 위성 산산조각 미영  무책임  화들짝 종합 ,World
 기후변화는 실재하는 위협    탄소감축이 돈되는 시대 왔다,World
테슬라    대 팔면    만원 순익   도요타의  배,World
바이든 시진핑 첫 정상회담  한반도  논의 테이블 오를까,World
푸틴 중재 나섰지만   EU  벨라루스 제재 가속도에 긴장 고조,World
 버섯 하나가  억    만원  미슐랭  스타 셰프 손에 들어간  트러플 ,World
   정상회담날 홍콩 간 JP모건 회장  지정학적 바람에 안 흔들려 ,World
러시아  미사일로 위성 요격 국제우주정거장 승무원 대피,World
빈부격차 심한 브라질 내년 선거 앞두고 곳간보다  표 가 먼저 ,World
바이든   조달러 인프라 법안 서명   물가인상 가속 우려도,World
    도로의 규칙 따라야  미중정상회담 직전 중국 압박한 백악관,World
  CDC    여행경보  단계로 낮춰    한국은  단계 유지 ,World
유엔 인권보고관    탈북민 강제북송 매우 심각 국제법 도전 ,World
머스크      만 주 더 매도  테슬라 시총  조 달러  턱걸이 ,World
조 바이든 시진핑 오늘 첫 정상회담   솔직화 대화  속 막판 신경전,World
머스크  트윗 에 테슬라 주가 요동   장중     슬라 로 주저 앉아,World
미 중 첫 화상 정상회담 미  솔직하게 우려 제기할 것 ,World
머스크   천만 주 더 매도  테슬라 시총  조 달러  턱걸이 ,World
 날씨  출근길 짙은 안개 주의 수능 당일  약한 비 ,World
잠시 후 미 중 정상회담 대만 갈등 한반도 문제 관심,World
BTS LA 강림에   현지 숙박비 폭등  공연티켓 리셀가   배 ,World
미국 확진자  다시 하루  만명 백신 기피에  골머리 ,World
  CDC  일본 여행경보 최저  단계로 낮춰 한국은  단계 유지,World
오늘 바이든 시진핑 첫 정상회담 양국 간 핵심 이슈 살펴보니,World
 바이든  시진핑에 직접적   솔직하게 우려 제기 ,World
 머스크 입 에 테슬라 주가 또 요동    천슬라  간신히 회복,World
전 세계 지도자들의 민낯    영국 총리는 왜 소리쳤나  권신영의 해리포터 너머의 영국 ,World
 뉴욕에선 성인이면 누구나  부스터 샷  접종 가능 ,World
전세계  위 유튜버    억 들인  오징어게임  세트장 공개  상금은 ,World
영국  김치의  진수  맛보다 요식업자들 김치 담그기 생생체험,World
 폭리 논란  베트남 특별입국에 중기중앙회 브랜드 무단 사용,World
 테슬라 더 팔까  한마디에  천슬라 도 휘청 머스크 도발  왜 ,World
바이든 해리스 불화설 해리스 열외 취급되는 느낌,World
머스크  주식 더 파나 처분 약속 지분    까지  천만주 남았다,World
 인더머니  미 증시 금값 하락  유럽은 최고치 유가 보합,World
미중 정상 첫 회담  솔직한 우려 전달 ,World
미중 정상  잠시 뒤 첫 회담  양국 관계 갈림길 ,World
독일 코로나   최고 속도 확산 영국 부스터샷   대까지,World
BTS  오프라인 콘서트 숙박비 폭등  공연티켓   배 웃돈,World
영국 추가접종   대로 확대 독일 병원 한계 임박,World
 종전선언  새 질서의 입구   미국도 공감 ,World
   러 위성요격 미사일 실험  무책임하고 위험한 일 ,World
백악관  미 중 회담   경쟁의 조건  설정 기회    규칙 따라야 ,World
연준 의장 이르면 이번 주 결정    기준금리  내년부터     로 금방 간다   김영필의  분 월스트리트 ,World
 더 팔아치울까  머스크 입에 요동치는 테슬라 주가,World
비트코인  탭루트  기대감 사라져    하락   만    달러대 상보 ,World
반도체 공급난에  제조업체들  부품 빼고 첨단 기능 줄이고,World
코로나   부스터 샷 문턱 없애는 뉴욕   성인이면 누구나 ,World
누적 확진자     만명 인도도  단계로 내렸는데 한국은 왜  단계,World
연료난에 마비됐던 아이티  갱단 봉쇄 완화에 잠시  숨통 ,World
 이 시각 세계  탈레반  노획 장갑차 헬기로 퍼레이드,World
머스크  주식 더 팔까  트윗에 주가 하락   천슬라  턱걸이,World
러 서방 무력대치 고조 나토  러 군사력 증강 맞서 우크라 편에 설 것 ,World
테슬라 시총 장중  조 달러 붕괴     슬라 로 밀려,World
머스크   천만주 더 매도  테슬라 시총  조 달러  턱걸이  종합 ,World
최종건 외교차관   은 전략적 파트너     전직 당국자  우리와 선 맞춰야 ,World
종전선언 초읽기  최종건  평화체제 전환 시작 ,World
지난주  주만에 첫 주간 하락 기록한  증시    일도 약보합 마감,World
머스크 탓 테슬라 장중     달러 붕괴 vs 리비안  일간      폭등 종합 ,World
미  러시아 위성요격 미사일 시험발사 무책임하고 위험한 일 ,World
유럽 재확산세 직면 영국  백신 부스터샷   대 이상으로 확대,World
베이징거래소 시작 중소  개 종목 폭등 일시중단 시행,World
머스크 추가매도 시사  테슬라 또 하락  천슬라  겨우 방어 상보 ,World
미 CDC  일본 여행경보 최저단계로 조정 한국은  단계 유지,World
코로나   부스터 샷 문턱 없애는 뉴욕   성인이면 누구나 ,World
백악관  바이든 시진핑 긴 역사 진솔한 논의 가능 ,World
 종전선언  새 질서의 입구   미국도 공감 ,World
 인더머니  비트코인  년 만에 업그레이드  보유자 신상 더 잘 숨긴다 ,World
 뉴욕마감 다우       하락 대형 유통 실적 앞두고 관망,World
연료난에 마비됐던 아이티  갱단 봉쇄 완화에 잠시  숨통 ,World
 요리냐  난방이냐       만 에너지 빈곤층 올겨울 고민  심층기획    에너지 대란  유럽을 가다 ,World
에어버스  코로나   종말 왔다   두바이서 연일  빅딜 ,World
뉴욕증시  인플레 우려 속 상승 출발,World
재봉쇄에 외출 금지하는 유럽  어쩌다 그렇게 됐나,World
 YTN 실시간뉴스   타이완 대립  바이든 시진핑 첫 정상회담,World
벨라루스 체류 난민 폴란드 국경서 대치   추가 제재 속 긴장 고조,World
 인더머니  머스크     만주 추가매도 시사 장중 테슬라 시총  조달러 붕괴,World
러 위성 요격 실험에 우주서     여개 잔해  우주정거장 비행사 대피 소동,World
벨라루스 난민 사태 악화에 메르켈  루카센코와 통화,World
태평양 컨테이너 운임   년 만에 최대폭 하락 지난주     ,World
최종건  종전선언  남북미 새로운 질서 진입 지점 될 것 ,World
 신냉전  미중 오늘 첫 정상회의 상황관리 충돌 기로,World
최종건  평화 프로세스 환상 아냐 종전 선언  새 질서 출발점  종합 보 ,World
 주간                바이든 최악 지지율  문제는 물가,World
마오쩌둥에 쫓겨난 하방 소년     세기 시황제  권력 움켜쥐다,World
 미국의 MD 뚫어라  극초음속 띄운 중국  미사일 대전  불붙나,World
마그네슘 대란에 유럽  휘청 차이나 리스크  전세계 비명,World
 어린이 백신  속도 내는      신중한   부모들은  불안 ,World
테슬라 대항마 리비안 브레이크가 없다  일 연속 폭등 상보 ,World
유럽 가스 대란  일촉즉발  푸틴  루카센코 마크롱과 연달아 대화,World
   년째 수배중    최악의 은행절도범   죽기 직전에야 가족에게 남긴 말,World
 성장률    이상  맞추려  돈풀어 건설 붐 일으키는 중국,World
비트코인  년 만에 업그레이드 중개인 없는 거래 더 활성화될듯,World
최종건 외교차관  누구도 못벗어날 틀 만들어야 그게 종전선언 ,World
인플레에 지지층도 등돌려  벌써 바이든  차기  하마평,World
 백신 추가접종 예방효과     이상    영국    대에도 부스터샷 확대,World
나토  러 군사력 증강 맞서 우크라이나 편에 설 것  경고,World
바이든 시진핑  오늘 첫 정상회담   타이완 무역 핵 비확산 등 의제,World
 년 전 바이든에  오랜 친구 라던 시진핑 이제는 찬바람 쌩쌩,World
머스크   천만주 더 매도  장중 테슬라 시총  조 달러 붕괴,World
 정시행의 뉴욕 드라이브  갑자기  루돌프  나올까 가슴 졸이며 운전,World
러  우크라이나 국경에  만명 증파   EU NATO 맞대응,World
일본서 한국 기내식 체험 경쟁률이     ,World
 본토  번째 베이징증권거래소 개장  첫날 주가 상승률       ,World
 난민 밀어내기  루카셴코  EU 제재에  하이브리드 전쟁  반격,World
리비아 독재자 카다피 차남  내달 대선 후보로 등록,World
마크롱   혁명 이미지  노려 국기  바꿨나,World
 정권 흔드는 인플레  바이든 지지율 취임후 최저,World
백악관  이너서클 에서 밀리는 해리스 부통령  핵심 결정에서 배제 ,World
유럽발  먹구름 에 긴장 영국 부스터샷   대로 확대 종합 ,World
   바이든  인권 등 문제 직접 솔직하게 시진핑에 제기할 것 ,World
카다피 아들 후보 등록에 리비아 대선  보이콧  움직임,World
해리스  백악관 견제설 인프라법 아프간 철군 핵심결정 배제,World
벨라루스 체류 난민 수천명 국경검문소로 이동 폴란드군과 대치 종합 ,World
  유튜버   오징어 게임  진짜 연다 영희 놀이터 숙소 완벽 재현,World
미  바이든  아주 직접적 솔직하게 시진핑에 우려 제기할 것  종합 ,World
영국  테러경보  심각 으로 상향 리버풀 폭탄 테러에 발칵,World
 격리 면제 여행권역  싱가포르 관광객 첫 입국,World
유럽  치솟는 확진자에 다시 꺼내든  봉쇄카드 ,World
  불평등 심화에 공동부유론 꺼냈지만 이번에 중 상류층이 불안,World
 여덟 손가락  카다피 차남    월 리비아 대선 출마,World
마르코스 아들과 두테르테의 딸  러닝메이트로 필리핀 대선 도전 ,World
개미는 얼씬 마라  시진핑 야심작 베이징거래소 떴다,World
인도    개월 만에 외국 관광객 입국 허용   한국 제외,World
백신 접종 시작도 안했지만 당당한    확진자  명  이슈픽 ,World
나토  우크라에 병력 보내는 러시아 경고  도발 말라 ,World
 비디오머그  버지니아 대첩서 승리한 트럼프  년 뒤 백악관 컴백 ,World
머스크   부유세 주장  샌더스 공개 저격,World
     세이상 고위험군  차접종  개월 후 권고     접종  개월 지난   세 이상 희망자 대상,World
추락하는 바이든 지지율 집권  년도 안돼  차기 후보  거론,World
  코로나 신규감염   명  주일 만에    명 아래로   총    만    명,World
질주하는   일대일로  동남아에 만들어준 철도 경기장 봤더니 ,World
에콰도르 교도소 갱단 간 유혈 충돌 최소   명 사망,World
이번엔 허리  삐긋    세 영국 여왕 건강 괜찮나,World
 부작용 무섭지만 매일 등교해야 하니까      세 이하 백신접종 현장 가보니  밀착취재 ,World
번지수 잘못 찾은 강도 하필   년 베테랑 경찰 환자 만나  영상 ,World
올림픽 앞둔    확진자 나오자    만명 외출금지 ,World
정치 전면 나서는 독재자  세들 리비아 필리핀 대선판 흔든다,World
테슬라 주식  조원어치 판 머스크  더 팔길 바라나    부유세 주장  샌더스에 맹공,World
 정권 흔드는 인플레  바이든 지지율     취임 후 최저,World
최악 물가에 성난 민심 바이든 지지율      최저 ,World
독일  확진자수 이상 급증  일째 역대 최고기록,World
반전에 반전 필리핀 대선판은 한 편의 드라마,World
독일 보건전문가들    월 초 전국 병원 환자 수용 한계 직면 ,World
미중 내일 첫 정상회담   타이완 무역 핵 비확산 등 의제,World
  리버풀 현충일 테러 택시기사 순발력이 대참사 막아,World
 시진핑 역작   베이징거래소 개장  하루 만에      폭등 종목도,World
코로나 재확산에도 동 서유럽 사망률  천양지차   백신 접종이 갈랐다,World
벨라루스 체류 난민 수천명 국경검문소로 이동 폴란드군과 대치,World
추락하는 바이든 지지율 집권  년도 안돼  차기 후보  거론,World
 상장하러 미국 가지 마  베이징에  번째 증권거래소,World
중국에선 대학생  만 명 격리 방역요원이 반려견 도살,World
 외출 금지에 해고 조치까지  각국  백신 의무화  압박에 미접종자들  울상 ,World
 기후 대응  이제 강대국 지도자들 손에 달렸다     글래스고 조약  벌써 비관론,World
주인 코로나로 격리된 사이   방역요원 반려견 살처분,World
 석탄 발전  중단 대신 감축  한계 드러낸  기후총회 ,World
베이징 증권거래소 개장      이상 폭등 종목 속출,World
총상금   억   유튜버  실제  오징어 게임  개최,World
  물가 급등에 바이든 지지율 급락 벌써 레임덕 ,World
마크 저커버그가 거기서 왜 나와   아이슬란드 관광 홍보 영상 화제,World
미접종자 외출 제한  어기면 벌금 유럽  봉쇄 강화 ,World
 영상    억 투자   유튜버  오징어게임 개최  상금은 ,World
  부통령 후보 나선 두테르테 딸  아빠와 맞대결은 피했다,World
노획 장갑차 헬기로 군사력 과시 탈레반  카불서 퍼레이드,World
바이든 인기 하락에 벌써부터  해리스 부티지지 대망론 도 솔솔,World
친구들  냄새 나  놀림에 교사는  떨어져 앉으라    학생의 비극,World
두테르테 상원선거 출마 필리핀 부통령선거 부녀 격돌 없던일로 종합 보 ,World
못말릴 베이징증시    등락 제한  없애니 주가      치솟았다,World
 풍운아  두테르테  내년  월 선거 때 상원의원 출마,World
우주쓰레기 하루 두차례나 ISS 근접  우주인들 대피하라 ,World
  역사결의 계기  시진핑사상   세기 막시즘  강조 주목,World
중국  또 현관문에 센서    대학교  만여명 봉쇄,World
  방역요원들  주인 격리된 사이 집에 있던 반려견 도살,World
미 중 모두 양보할 수 없는  대만     돌파구 마련 쉽잖아,World
 지지율 최저  물가는 최고    미중정상회담 앞둔 바이든 내우외환,World
뉴질랜드  초강력 방역 규제 가 극우 테러 위험 키웠다,World
위안부 기록물 등재 막더니     자국 불경 들이밀었다,World
미얀마 고등학생 모임  군부는 무조건 퇴진하라  유인물 배포,World
하루도 일 안했는데 천 만 원       이상한  국회의원 수당  지급 논란,World
구속력 떨어지는 글래스고 협약  벌써부터  비관론 ,World
   억 정착금 포기  마코 전 일본 공주 맞벌이 나설 듯,World
카다피 아들까지  지구촌  독재의 추억 ,World
  제약사  면역력 수십년 유지  T세포  코로나 백신 개발 ,World
장가오리  펑솨이 성폭행 사태로 여성테니스협회   불편한 관계될 듯 종합 ,World
 도쿄 확진자  명  급감 미스테리 계속     부스터샷   개월  간격,World
중국 베이징 증시 개장  자동차 관련 개별 종목  최대      폭등 ,World
  개 중  개꼴 하락 베이징거래소  혹독한 신고식    시진핑 체면 구겼다,World
  세 부동산 재벌   년 연속   여성 부호  위,World
영국 부스터샷   대로 확대      세는  차 접종,World
 하루 주가  배 폭등  시진핑이 미는  베이징거래소 첫날 모습,World
 서 칼부림 막아낸   대 청년 할머니 구하고 목숨 잃어,World
팔레스타인 자치정부  국제사회 지원 급감에 파산 위기,World
 여덟손가락  독재자 카다피 차남  내달 리비아 대선 출사표,World
오스트리아 미접종자  통금    사망자 급증에 봉쇄로 유턴,World
워싱턴  트럼프 호텔       억원에 팔린다   투자원금  배 회수,World
 연     인플레  아르헨티나  페론주의   년 만에 다수당 상실,World
 트래블 버블  맺은 싱가포르 관광객 첫 입국 무격리 관광,World
  정부 연준  인플레 압력에  사면초가   기준금리 인상 빨라질 수도,World
박사학위만 세번째   세   남성  물리학은 내 평생의 꿈 ,World
한국앓이 푹빠진 일본인  천명  경쟁 뚫고 몰려간 곳은,World
 성장률    이상  맞추려 중국에선 때아닌  건설 붐 ,World
  만명에 외출금지 현관문에 센서 설치   제로 코로나  집작하는 중국,World
 치솟는 물가 바이든 탓  지지율 추락 끝 안보인다,World
나토 총장  옛 소련 우크라이나 나토 가입에 회원국 이견 ,World
시진핑 지시로 만든 거래소 첫날      급등 종목 속출,World
야생 사슴도 코로나   양성  더 복잡해진 바이러스 박멸,World
 일촉즉발  벨라루스 사태 푸틴   가스 차단  반대,World
실험실 학생 양성반응     공대 캠퍼스 봉쇄 후  만여명 전수 검사,World
 동맹   국민  등에 업고 만나지만   큰 성과 기대 힘들다   바이든 시진핑   일 정상회담 ,World
악성코드 USB 갖고 트럼프 별장 침입한   여성 본국 추방,World
비트코인 창시자  사토시  정체 밝혀지나     서 재판 시작,World
 영상  문 따고 들어온  방역요원들 주인 기다리던 반려견 도살,World
우크라 국방차관  러시아  올겨울 사태 악화 나설수도 ,World
 World Now   세서미 스트리트 에   살 지영이  등장 첫 한국계 캐릭터,World
트럼프  워싱턴 호텔 투자금  배 값에 팔아   의회  부당 이익 조사는 계속 ,World
벨라루스 폴란드  난민 갈등  점입가경 나토까지 개입하나,World
 두테르테 상원선거 출마  필리핀 부통령 선거 부녀 격돌 무산 종합 ,World
미중 정상회담 앞두고 역대 최대 횡령범   년 만에 중국 송환,World
 살이 가상화폐 채굴 사업  가장 전망 좋은 코인은  ,World
중국 대만  온두라스 대선에 쏠린 시선 대만과   년 외교관계 변수,World
홍콩서 노벨 평화상 수상 류샤오보 동상 철거,World
각국 어린이 백신 접종 속도 중국  연내 접종완료 목표,World
브리지트 마크롱    살 나이차 적대감 공격성에 실망 ,World
영국  병상 인력 부족에  구급차서 대기  연   만 명,World
트럼프 마러라고 별장 무단 침입   여성 본국 추방,World
반도체 부족에  할머니 시절  기술로 눈돌리는 제조사들,World
인도차이나  관광 유치  경쟁 본격화  캄보디아도 무격리 입국 실시,World
패리스 힐튼  사흘간 초호화 결혼식 하루  번 드레스 갈아입어,World
 영상  귀가  개라서 버려진 고양이 SNS 월드스타로  묘생역전 ,World
반도체 부족 사태에 테슬라 GM BMW도  미완성 차량  출고,World
 바이든 경제정책 실망  지지율    로  최악 ,World
 중국 순자산   년간   배 급증 미국 넘어서 ,World
프랑스 퍼스트레이디  남편과   살 나이차에 사람들 적대감 상처받았다 ,World
이집트서 폭풍 타고 몰려온  전갈떼 뱀떼 에 피해 속출,World
 직업이 브리트니 남친  비웃음에도 띠동갑 연하  인품 깜짝,World
외출금지 의료비 지원 중단 전세계 백신 미접종자 무관용 확산,World
시진핑 볼 때마다  여우 선물  하나씩 내주는       억원 횡령범 강제송환,World
 남편보다   살 많다고 적대감      마크롱 여사의 고백,World
 강제 백신    공무원 수백 명  가짜 백신 카드 제출 의혹,World
 대학 기숙사 건축비로  억 달러를 내놓은 억만장자의 유일한 조건,World
샌더스 저격 트윗에 머스크  주식 더 팔면 돼   추가 매각설,World
 미스유니버스 참가 안 돼  남아공 정부가 지원 끊은 이유는,World
죽는 순간에도 빛난  부정  비행기 추락사고서 딸 살렸다,World
바이든 시진핑 화상 정상회담 최대 쟁점은  대만 될 듯,World
전세계 순자산    년간  배 넘게 성장 중국이 미국 추월,World
 르포   가스실로 변하고 있다  또 시작된 뉴델리  겨울 스모그 공습 ,World
 바이든 지지율 하락 속 차기 해리스 부티지지 주목  WP,World
 영상  머스크  부유세 촉구 샌더스에 비아냥  아직 살아있었네  ,World
 한때 부동산 불패  중국 집값 두 달째 하락   헝다  침체 가속화,World
해고 외출금지  설자리 잃어가는 백신 미접종자들,World
테슬라 GM BMW도 반도체 부족사태에  미완성 차량  출고 종합 ,World
머스크  부유세 주장 샌더스에 아직 살아 있었나  주식 더 팔까  독설,World
 여기는 중국  아파트   채 사면 한 채 더 준다   부동산 버블 시작됐나,World
   이번엔 코로나  로 대학생  만명 격리 학생회관  곳 폐쇄,World
나토 러시아 짙어지는 전운 유럽 곳곳서 군사 대치,World
 원나잇은 싫어요  데이팅앱 찾은 유기동물들의 사연,World
아쉬움 남긴 COP    중국 인도 책임론까지 나와,World
부모 이혼 재판 중 울음 터진 아이   꼭 안아준   판사,World
  만 달러 훔쳐 달아난   은행직원   년 만에 찾아내,World
   EU 이어  과 철강관세 협의 나서  중국 견제  정지작업,World
헝다 충격 속 중국 신규 주택가격 두달 연속 하락,World
 뉴시스Pic  일본 떠난 마코 전 공주  남편과 함께 뉴욕 도착,World
 마코 공주 부부   뉴욕 도착  맞벌이  일상 시작하나,World
 물가 추월  임대료  제한  스페인  임대업 사모펀드에도  재갈 ,World
 세계 자산   년간  배 이상 급증    미국 제치고  위 ,World
 식당 주점도 못가고  직장도 잃을 판  백신 미접종자는 서럽다,World
추락하는 비행기 속 딸 살리고 끝내 목숨 잃은   ,World
테슬라도 못 피한 반도체 공급난    USB포트 빠진 차량 출고 ,World
필리핀 두테르테 대통령 부녀  내년 부통령 선거 격돌  무산 ,World
부모 이혼재판서 울음 터진 아이  시간 동안 품에 안아준  판사,World
부모 이혼재판 중 울음터진 아이   품에 안고 달래준 중국 판사,World
중국 다롄 대학생  만여명 코로나 격리   만명 외출금지,World
  개의 귀  때문에 버려진 고양이  주인 잘만나 SNS스타됐다 팔로워  만    명,World
전력난에 석탄생산 다시 늘리는 중국     년여만에 최대 ,World
해킹툴 들고 트럼프 별장 침입한 중국여성 본국 추방,World
테슬라 주식  조 판 머스크  샌더스와 언쟁 중  더 팔까  ,World
에어버스  항공기    대 한번에 팔았다 항공업계 살아나나,World
바이든 지지율 하락세 지속   물가상승 등 경제 문제 실망감 확산,World
 뉴스외전 포커스  시진핑 장기 집권의 길 중국 공산당  왜 허용했을까 ,World
폴란드 벨라루스 국경 사태는 푸틴의 양동작전 ,World
 제조업체들  반도체 공급난에 최첨단 버리고 구형에 눈 돌려,World
 시진핑  공동부유  배경엔 끊어지는 계층 사다리 ,World
대만을 이스라엘처럼   법안에   뿔났다,World
추락참사  보잉     맥스   서도 운항 재개할까,World
미제 장갑차  러시아제 헬기   미 러 무기 전시장  된 탈레반 열병식,World
미국  EU 이어 일본과 철강관세 협의  중국 견제  정지작업,World
영국  병원 앞에서  택시 폭발 로  명 숨져 경찰  테러용의점 수사,World
 무중력 지표  임무 받은  스누피   우주복 입고 달 탐사 떠난다,World
머스크  부유세 촉구한 샌더스에  주식 더 팔까   비아냥 종합 ,World
머스크  부유세 촉구 샌더스 향해  살아있었네  주식 더 팔까  ,World
   년 친구  바이든 시진핑  드디어 만난다  번은  대만   다음은 ,World
일본 시민들  기내식 비빔밥 먹으니 어서 한국여행 가고 싶어요   특파원  ,World
  만달러 훔쳐 사라진 범인    년 만에 찾았다 단서는  부고 ,World
마늘값만  년새  배    뉴욕 명물   달러 피자 가 사라졌다,World
   국가안보 우려에  엔비디아 ARM 인수  심층 조사키로,World
IBM     큐비트 프로세서  이글  공개  기존 컴퓨터 뛰어넘어  종합 ,World
 G  신냉전 최악 치달을 시   손해    이득 ,World
 갤S     울트라 만 다르다   유출 디자인 비교해보니 ,World
중국 관리 가상화폐 채굴했다  철퇴  당적 공직 박탈,World
이다영 언니 이재영 그리스서 한달도 안돼 돌아왔다 무릎 부상악화,World
 나 너 좋아하냐  전세계 집사 홀린  귀  개  고양이,World
병역  개월짜리  당나라 부대  대만   예비군 훈련시간 확대,World
  부스터샷 대상자  마지막 접종후  개월서  개월로 조정,World
또  슈퍼위크  맞는 바이든 첫 미중 양자회담에 사회복지예산 처리,World
  동물원 설표  마리  코로나  로 폐사,World
EU  벨라루스의  난민 보복 에 추가 제재   유럽 에너지 대란 임박,World
독재자 카다피 아들  다음달 리비아 대선 출마,World
아르헨 페론주의의 종말    여년만에 중간선거서 좌파연정 패배,World
구급차에서 죽는다  영국  연   만명 입원 못해 상태 악화 ,World
   의주 비행장에 방역시설 마련  중국과 교역 임박 ,World
중국도     맥스 운항 재개 승인하나,World
반전에 반전 필리핀 대선판은 한 편의 드라마,World
 석탄 감축  첫 명시 불구  글래스고 기후협약 이 아쉬운 이유,World
에콰도르 교도소서 또 갱단 간 충돌 최소   명 사망,World
이단아에서 보호대상으로 EU 내  뜨거운 감자  폴란드,World
  경제성장 둔화 비상에 건설 경기부양 본격화   대규모 프로젝트 발표,World
이혼재판 중 부모 싸우자  시간 내내 우는 아이 안아준 판사,World
 올댓차이나    월   신축주택            개월째  년 개월만 최대 낙폭 ,World
 도 코로나   확진자 다시 증가세 겨울철 대유행 우려 ,World
바이든   인프라 차르 에 허리케인 카트리나 복구의 명수 임명,World
중국 가려는 인텔 막은    자국기업에 수조원 쓴    반도체 전쟁 ,World
마크롱  암암리에  년여간  혁명 국기 사용 내년 재선 염두 ,World
아르헨 중간선거서 여당 패배 좌파정권 때이른 레임덕 위기 종합 ,World
일본  분기 성장률       코로나 확산에 다시 마이너스 종합 보 ,World
내년 미국에서  G 서비스 사라진다,World
 시민들  한국여행 금단현상   기내식 비빔밥에   대   경쟁률,World
 미중  신냉전   최악의 경우 중국 GDP   까지 감소 전망 ,World
버핏도 속아     억원 날린  태양열발전기 업체의  폰지 사기 ,World
구급차에서 죽는다  영국  연   만명 입원 못해 상태 악화 ,World
IBM  양자컴퓨터 새 이정표 도달     큐비트  공개 임박 ,World
미중의제  너무 뜨겁다  전문가  정상대화 큰 성과 기대말라 ,World
   폭발적 경제성장 이뤘지만  계층 사다리 는 무너졌다,World
미접종자 집 밖 나오면 벌금    만원 오스트리아 초강수,World
COP   의장    인도   석탄 폐지  반대 설명해야  종합 ,World
 차 접종 후  개월이냐  개월이냐   부스터샷 기준 갑론을박,World
반도체 부족 사태에 테슬라도 미완성 제품 출고,World
상하이 대학 봉쇄 후  만 명 코로나 전수검사,World
김정은   년 만에  주 잠행    인디펜던트  건강 이상설 대두 ,World
 World Now   스누피  달 궤도 간다 오렌지색 우주복 입고 우주로,World
 영상  평민 된 마코  공주 뉴욕서 아침마다 출근전쟁 ,World
상황관리 충돌 갈림길서 바이든 시진핑 내일 첫 정상회담,World
  전문가  한 목소리로  미중 정상회담서 대만 문제가 최우선 의제 ,World
가을 발정기에 도로 뛰어드는 미국 사슴들  로드킬을 어찌할꼬,World
호주  슈퍼서 담배 사라지나 전문가들  석면처럼 퇴출해야 ,World
인종차별 적폐청산 앞장선   정치인  백악관 보좌관 발탁,World
머스크  부유세 촉구 샌더스 향해  살아있었네  주식 더 팔까   종합 ,World
오스트리아  백신 미접종    살 이상  외출 제한,World
 아이오와주 트럼프 바이든 가상대결 트럼프    P 앞서,World
 일시적 집단면역  백신효과 힘받은     부스터샷  서두른다,World
이번주  뉴욕증시 주목 소매판매 발표 연준인사 발언 등 잇따라,World
달러화 강세에 스미스 부인  신흥국서 돈 뺀다,World
상하이서 돌연 대학 캠퍼스 봉쇄  만명 코로나 전수검사  소동 ,World
 바이든 시진핑    년 인연       의 자산 ,World
캄보디아 오늘부터 백신 접종완료자 무격리 입국  검사   분 만에 여행 가능 ,World
푸틴  벨라루스 난민사태 중재 가능 ,World
 지지율 최저  바이든 vs   연임의 길  시진핑   주도권은 ,World
역시  땅속 다이아몬드  버섯 하나가  억     만원 세계  대 진미 트러플,World
중국 전문가  미중 정상회담서 대만 문제가 최우선 의제 ,World
테슬라도 반도체 공급난 직격탄 미완성제품 출고,World
 지구촌 IN  에콰도르 원주민들  이번엔 유가 인상 막을까 ,World
이란 남부서 규모  대 지진 잇따라   명 사망  명 부상 ,World
리비아 전 독재자 카다피 둘째아들  대선출마   정계복귀 시도 종합 ,World
 추락 순간 아빠가 딸 꼭 안았다  비행기 사고서 홀로 생존한 소녀,World
구속력 없는 탄소감축 약속  과연 지킬까  벌써 비관론,World
 줌인   관광 기피국  전락한 해리포터의 나라 영국,World
자산 양극화 교육 불평등    가개붕 도 이제 용 못된다,World
 베이징거래소 첫날    개 새내기주 일제 상승  배 뛴 종목도,World
바이든 어쩌나  내년에 중간선거인데 지지율    로 최저치 갱신,World
 역시 경제가 문제야  사면초가 바이든,World
 정상회담서 시진핑은 국내 지지  바이든은 경제 동맹이 힘 ,World
세계 최초  USB C 아이폰    경매가  억원에 팔렸다,World
테슬라  일부 부품 빠진 미완성 제품 고객에 인도 반도체 부족 사태 직격탄,World
설자리 잃어가는 미접종자들 해고에 외출금지까지,World
